event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id,r_mmr_pre,b_mmr_pre,r_mu_pre,r_sigma_pre,b_mu_pre,b_sigma_pre
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",3165b03ddc6d3b6e,welterweight,0,KO/TKO,3,196.0,3.0,Dan Miragliotta,Kevin Holland,3a46b268013afede,1.0,66.0,197.0,33.0,67.0,198.0,34.0,0.0,0.0,,0.0,3.0,24.0,138.0,17.0,11.0,23.0,48.0,31.0,36.0,86.0,62.0,187.0,33.0,2.0,6.0,33.0,2.0,4.0,50.0,36.0,16.0,46.0,93.0,3.0,3.0,Trailblazer,28.0,14.0,0.0,190.5,77.11,205.74,Orthodox,1992/11/05,4.3,50.0,3.22,50.0,0.82,38.0,55.0,0.6,Santiago Ponzinibbio,6d1bffff14897645,0.0,44.0,104.0,42.0,44.0,104.0,42.0,0.0,0.0,,0.0,7.0,12.0,58.0,21.0,7.0,19.0,37.0,25.0,27.0,93.0,44.0,101.0,44.0,0.0,3.0,0.0,0.0,0.0,,27.0,15.0,56.0,100.0,0.0,0.0,Argentine Dagger,31.0,9.0,0.0,182.88,77.11,185.42,Orthodox,1986/09/26,4.78,41.0,4.68,61.0,0.6,27.0,71.0,0.0,Kevin Holland,3a46b268013afede,23.9740619116639,25.684789914289727,33.5258103145337,3.183916134289934,35.44847737597526,3.254562487228511
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",355a2f4090c0ca31,women's strawweight,0,Decision - Unanimous,3,300.0,3.0,Andrew Glenn,Jaqueline Amorim,bc7d1ad49fcb2d08,0.0,12.0,52.0,23.0,52.0,109.0,48.0,2.0,10.0,20.0,3.0,222.0,12.0,42.0,28.0,0.0,7.0,0.0,0.0,3.0,0.0,11.0,49.0,22.0,0.0,0.0,,1.0,3.0,33.0,100.0,0.0,0.0,91.0,0.0,8.0,,10.0,1.0,0.0,160.02,52.16,172.72,Orthodox,1995/06/24,2.68,53.0,1.43,64.0,2.22,37.0,0.0,4.8,Sam Hughes,e94085e821bd81de,0.0,46.0,104.0,44.0,107.0,176.0,61.0,1.0,1.0,100.0,0.0,422.0,45.0,101.0,45.0,1.0,3.0,33.0,0.0,0.0,,19.0,62.0,31.0,6.0,7.0,86.0,21.0,35.0,60.0,97.0,2.0,0.0,41.0,13.0,45.0,Sampage,11.0,6.0,0.0,165.1,52.16,162.56,Orthodox,1992/06/28,4.34,46.0,4.44,58.0,1.23,35.0,60.0,0.2,Sam Hughes,e94085e821bd81de,0.0,8.388713992347046,25.0,8.333333333333334,22.716428586345994,4.775904864666316
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",678d27af287476f8,bantamweight,0,KO/TKO,1,177.0,3.0,Keith Peterson,Rob Font,05339613bf8e9808,1.0,33.0,75.0,44.0,33.0,75.0,44.0,0.0,1.0,0.0,0.0,4.0,30.0,69.0,43.0,2.0,5.0,40.0,1.0,1.0,100.0,27.0,66.0,41.0,1.0,2.0,50.0,5.0,7.0,71.0,90.0,6.0,3.0,81.0,3.0,15.0,,22.0,8.0,0.0,172.72,61.23,180.34,Orthodox,1987/06/25,5.49,46.0,3.67,57.0,0.79,34.0,42.0,0.4,Adrian Yanez,0232cabbc30a2372,0.0,25.0,54.0,46.0,25.0,54.0,46.0,0.0,0.0,,0.0,0.0,21.0,49.0,43.0,1.0,2.0,50.0,3.0,3.0,100.0,25.0,51.0,49.0,0.0,3.0,0.0,0.0,0.0,,84.0,4.0,12.0,100.0,0.0,0.0,,17.0,6.0,0.0,170.18,61.23,177.8,Orthodox,1993/11/29,6.23,41.0,5.75,54.0,0.0,0.0,81.0,0.0,Rob Font,05339613bf8e9808,24.94594408602521,20.3482976106457,35.182201316751254,3.412085743575348,36.26125341375064,5.30431860103498
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",71ea7d7985dad804,welterweight,0,Decision - Unanimous,3,300.0,3.0,Marc Goddard,Gilbert Burns,23024fdfc966410a,0.0,42.0,99.0,42.0,72.0,135.0,53.0,4.0,6.0,66.0,0.0,341.0,34.0,84.0,40.0,3.0,7.0,43.0,5.0,8.0,62.0,37.0,90.0,41.0,0.0,0.0,,5.0,9.0,56.0,80.0,7.0,11.0,88.0,0.0,11.0,Durinho,22.0,9.0,0.0,177.8,77.11,180.34,Orthodox,1986/07/20,3.15,48.0,3.64,52.0,2.12,37.0,53.0,0.5,Jorge Masvidal,47b9e0e7703a4868,0.0,39.0,91.0,42.0,77.0,130.0,59.0,0.0,0.0,,0.0,5.0,14.0,61.0,23.0,8.0,11.0,73.0,17.0,19.0,89.0,38.0,90.0,42.0,1.0,1.0,100.0,0.0,0.0,,35.0,20.0,43.0,97.0,2.0,0.0,Gamebred,35.0,17.0,0.0,180.34,77.11,187.96,Orthodox,1984/11/12,4.05,47.0,3.05,64.0,1.38,59.0,72.0,0.3,Gilbert Burns,23024fdfc966410a,29.86427167141546,26.21335033615947,39.30665023543423,3.147459521339592,36.31346003380633,3.3667032325489537
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",780147f2ed2637d1,women's strawweight,0,Decision - Split,3,300.0,3.0,Larry Folsom,Cynthia Calvillo,98215d037be5bcb7,0.0,104.0,333.0,31.0,107.0,338.0,32.0,1.0,2.0,50.0,0.0,75.0,58.0,249.0,23.0,30.0,64.0,47.0,16.0,20.0,80.0,104.0,333.0,31.0,0.0,0.0,,0.0,0.0,,55.0,28.0,15.0,100.0,0.0,0.0,,9.0,6.0,1.0,162.56,52.16,162.56,Orthodox,1987/07/13,4.41,38.0,4.12,64.0,1.8,44.0,77.0,0.8,Loopy Godinez,8e5d953bdb9ae5e7,0.0,87.0,180.0,48.0,93.0,188.0,49.0,0.0,2.0,0.0,0.0,1.0,65.0,146.0,45.0,15.0,24.0,62.0,7.0,10.0,70.0,87.0,178.0,49.0,0.0,2.0,0.0,0.0,0.0,,74.0,17.0,8.0,100.0,0.0,0.0,,14.0,5.0,0.0,157.48,52.16,154.94,Orthodox,1993/09/06,4.51,49.0,4.03,62.0,2.96,41.0,81.0,0.9,Loopy Godinez,8e5d953bdb9ae5e7,16.381288256393812,11.55799511132642,27.34964434264241,3.6561186954162,24.400454818932968,4.280819902535516
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",95349402616097cd,women's strawweight,0,Decision - Split,3,300.0,3.0,Larry Folsom,Michelle Waterson-Gomez,eb04b9d31e938edb,0.0,61.0,188.0,32.0,70.0,199.0,35.0,1.0,2.0,50.0,0.0,61.0,18.0,114.0,16.0,16.0,34.0,47.0,27.0,40.0,68.0,53.0,178.0,30.0,8.0,10.0,80.0,0.0,0.0,,29.0,26.0,44.0,86.0,13.0,0.0,The Karate Hottie,18.0,13.0,0.0,160.02,52.16,157.48,Orthodox,1986/01/06,3.42,46.0,4.25,48.0,1.39,33.0,69.0,0.6,Luana Pinheiro,a3a542074109b347,0.0,44.0,122.0,36.0,48.0,132.0,36.0,0.0,5.0,0.0,0.0,85.0,16.0,79.0,20.0,15.0,21.0,71.0,13.0,22.0,59.0,38.0,109.0,35.0,6.0,13.0,46.0,0.0,0.0,,36.0,34.0,29.0,86.0,13.0,0.0,,11.0,5.0,0.0,157.48,52.16,157.48,Orthodox,1992/11/18,3.29,39.0,4.06,60.0,2.33,37.0,71.0,0.2,Luana Pinheiro,a3a542074109b347,18.166326034638907,11.135070062002011,29.139808247997586,3.657827404452892,30.720476029021032,6.528468655673008
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",bbc76ff9e1b1b142,middleweight,0,Decision - Unanimous,3,300.0,3.0,Marc Goddard,Chris Curtis,5442f1bc4b47eaf3,0.0,70.0,201.0,34.0,80.0,216.0,37.0,0.0,0.0,,0.0,1.0,44.0,164.0,27.0,21.0,30.0,70.0,5.0,7.0,71.0,63.0,193.0,33.0,7.0,8.0,88.0,0.0,0.0,,62.0,30.0,7.0,90.0,10.0,0.0,Action-Man,32.0,12.0,0.0,177.8,77.11,190.5,Orthodox,1987/07/15,5.98,50.0,6.19,54.0,0.0,0.0,82.0,0.0,Kelvin Gastelum,8c0580d4fff106c1,0.0,83.0,188.0,44.0,88.0,195.0,45.0,0.0,3.0,0.0,0.0,81.0,63.0,161.0,39.0,5.0,8.0,62.0,15.0,19.0,79.0,76.0,172.0,44.0,3.0,6.0,50.0,4.0,10.0,40.0,75.0,6.0,18.0,91.0,3.0,4.0,,20.0,10.0,0.0,175.26,83.91,180.34,Southpaw,1991/10/24,3.67,42.0,3.49,57.0,1.05,34.0,58.0,0.1,Kelvin Gastelum,8c0580d4fff106c1,22.265218078905065,25.76043082240225,35.92889311196188,4.55455834435227,35.5298434013342,3.256470859643984
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",d7022b6058dbb26b,catch weight,0,Decision - Unanimous,3,300.0,3.0,Andrew Glenn,Ignacio Bahamondes,e4a47b07044ddd72,0.0,99.0,200.0,49.0,99.0,200.0,49.0,0.0,0.0,,0.0,0.0,28.0,88.0,32.0,30.0,65.0,46.0,41.0,47.0,87.0,99.0,200.0,49.0,0.0,0.0,,0.0,0.0,,28.0,30.0,41.0,100.0,0.0,0.0,La Jaula,17.0,6.0,0.0,190.5,70.31,190.5,Orthodox,1997/08/27,6.55,45.0,4.33,56.0,0.0,0.0,75.0,0.4,Trey Ogden,cfc3e7bb44685289,0.0,42.0,109.0,38.0,42.0,109.0,39.0,0.0,1.0,0.0,0.0,0.0,24.0,81.0,30.0,10.0,15.0,67.0,8.0,13.0,62.0,42.0,109.0,39.0,0.0,0.0,,0.0,0.0,,57.0,23.0,19.0,100.0,0.0,0.0,Shamurai,18.0,7.0,0.0,180.34,70.31,182.88,Orthodox,1989/11/14,3.2,50.0,3.49,55.0,1.89,32.0,100.0,0.7,Ignacio Bahamondes,e4a47b07044ddd72,12.927553976426552,6.0289159314149074,29.678521288404685,5.5836557706593775,25.39196760383972,6.454350557474935
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",fe143cb868adfded,middleweight,1,KO/TKO,2,261.0,5.0,Dan Miragliotta,Alex Pereira,e5549c82bfb5582d,0.0,49.0,85.0,57.0,49.0,85.0,57.0,0.0,0.0,,0.0,0.0,8.0,28.0,28.0,15.0,21.0,71.0,26.0,36.0,72.0,48.0,83.0,57.0,1.0,2.0,50.0,0.0,0.0,,16.0,30.0,53.0,97.0,2.0,0.0,Poatan,12.0,3.0,0.0,193.04,92.99,200.66,Orthodox,1987/07/07,5.0,62.0,3.5,53.0,0.11,50.0,78.0,0.2,Israel Adesanya,1338e2c7480bdf9e,1.0,41.0,96.0,42.0,41.0,96.0,43.0,0.0,0.0,,0.0,3.0,18.0,61.0,30.0,14.0,24.0,57.0,9.0,11.0,82.0,40.0,93.0,43.0,0.0,2.0,0.0,1.0,1.0,100.0,43.0,34.0,21.0,97.0,0.0,2.0,The Last Stylebender,24.0,5.0,0.0,193.04,83.91,203.2,Switch,1989/07/22,4.02,48.0,3.2,55.0,0.05,11.0,76.0,0.1,Israel Adesanya,1338e2c7480bdf9e,28.383696409560667,34.049534556104945,42.27551463353117,4.630606074656833,43.807032397503896,3.252499280466316
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",119559fd8124fee3,bantamweight,0,Decision - Unanimous,3,300.0,3.0,Nick Berens,Aaron Phillips,34c2b3656f88f7ef,0.0,17.0,39.0,43.0,79.0,104.0,76.0,3.0,5.0,60.0,1.0,361.0,7.0,22.0,32.0,9.0,13.0,69.0,1.0,4.0,25.0,16.0,37.0,43.0,1.0,2.0,50.0,0.0,0.0,,41.0,52.0,5.0,94.0,5.0,0.0,The Dragon,12.0,5.0,0.0,175.26,61.23,180.34,Southpaw,1989/08/05,1.51,53.0,3.66,43.0,0.86,50.0,44.0,0.6,Gaston Bolanos,96924b0019b3aff1,0.0,63.0,127.0,49.0,69.0,135.0,51.0,0.0,0.0,,0.0,96.0,32.0,82.0,39.0,7.0,14.0,50.0,24.0,31.0,77.0,43.0,93.0,46.0,0.0,0.0,,20.0,34.0,59.0,50.0,11.0,38.0,68.0,0.0,31.0,The Dreamkiller,8.0,5.0,0.0,170.18,61.23,175.26,Orthodox,1992/09/14,3.28,49.0,2.4,50.0,0.66,100.0,42.0,0.0,Gaston Bolanos,96924b0019b3aff1,-3.896227163847069,0.0,15.582850735470329,6.493025966439132,25.0,8.333333333333334
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",50e675146cda6e7c,light heavyweight,0,KO/TKO,3,253.0,3.0,Dwayne Bess,Zak Cummings,4ba8d454f762005d,3.0,100.0,175.0,57.0,114.0,189.0,60.0,0.0,0.0,,0.0,198.0,69.0,139.0,50.0,15.0,19.0,79.0,16.0,17.0,94.0,83.0,154.0,54.0,3.0,5.0,60.0,14.0,16.0,88.0,69.0,15.0,16.0,83.0,3.0,14.0,,25.0,7.0,0.0,182.88,92.99,190.5,Southpaw,1984/08/02,2.96,35.0,2.91,55.0,0.62,28.0,66.0,0.6,Ed Herman,06f36cf4bd97ec77,0.0,54.0,117.0,46.0,71.0,141.0,50.0,0.0,1.0,0.0,0.0,0.0,34.0,92.0,37.0,5.0,9.0,56.0,15.0,16.0,94.0,46.0,106.0,43.0,4.0,7.0,56.0,4.0,4.0,100.0,62.0,9.0,27.0,85.0,7.0,7.0,Short Fuse,27.0,16.0,0.0,185.42,92.99,195.58,Orthodox,1980/10/02,3.31,48.0,3.71,42.0,1.96,47.0,59.0,1.0,Zak Cummings,4ba8d454f762005d,20.79119582087976,18.022052746056566,32.83282685131577,4.013877010145339,28.65076223247193,3.5429031621384546
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",5de3a1bbcf705b58,women's strawweight,0,KO/TKO,2,162.0,3.0,Dwayne Bess,Bruna Brasil,7138a15258dabf20,0.0,15.0,22.0,68.0,43.0,50.0,86.0,0.0,1.0,0.0,0.0,79.0,7.0,11.0,64.0,6.0,8.0,75.0,2.0,3.0,67.0,9.0,15.0,60.0,6.0,7.0,86.0,0.0,0.0,,46.0,40.0,13.0,60.0,40.0,0.0,,11.0,5.0,1.0,167.64,52.16,165.1,Orthodox,1993/09/07,2.66,56.0,3.82,52.0,1.46,64.0,53.0,0.2,Denise Gomes,cffb87059e645bd1,1.0,54.0,93.0,58.0,94.0,133.0,71.0,3.0,3.0,100.0,0.0,233.0,28.0,58.0,48.0,8.0,8.0,100.0,18.0,27.0,67.0,21.0,47.0,45.0,10.0,12.0,83.0,23.0,34.0,68.0,51.0,14.0,33.0,38.0,18.0,42.0,Dee,11.0,3.0,0.0,157.48,52.16,160.02,Orthodox,1999/12/30,4.59,50.0,3.04,51.0,1.19,36.0,67.0,0.8,Denise Gomes,cffb87059e645bd1,0.0,-0.6661530800858415,25.0,8.333333333333334,20.153251917964337,6.939801666016726
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",6049301b4deea035,featherweight,0,Decision - Unanimous,5,300.0,5.0,Jason Herzog,Max Holloway,150ff4cc642270b9,0.0,147.0,262.0,56.0,149.0,264.0,56.0,0.0,0.0,,0.0,3.0,77.0,180.0,43.0,42.0,48.0,88.0,28.0,34.0,82.0,146.0,261.0,56.0,1.0,1.0,100.0,0.0,0.0,,52.0,28.0,19.0,99.0,0.0,0.0,Blessed,27.0,8.0,0.0,180.34,65.77,175.26,Orthodox,1991/12/04,7.2,48.0,4.74,59.0,0.24,53.0,83.0,0.3,Arnold Allen,040a74bb0a465c54,0.0,76.0,225.0,33.0,80.0,229.0,35.0,0.0,0.0,,0.0,42.0,48.0,173.0,28.0,18.0,36.0,50.0,10.0,16.0,62.0,76.0,225.0,34.0,0.0,0.0,,0.0,0.0,,63.0,23.0,13.0,100.0,0.0,0.0,Almighty,20.0,3.0,0.0,172.72,65.77,177.8,Southpaw,1994/01/22,3.45,41.0,2.88,61.0,0.93,47.0,75.0,0.3,Max Holloway,150ff4cc642270b9,31.98156830968371,30.11694064498121,41.424671270518346,3.147700986944879,42.72437910310701,4.202479486041934
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",68c1b833ed8849a3,women's strawweight,0,Submission,2,261.0,3.0,Keith Peterson,Gillian Robertson,38c7f72747f4f712,0.0,26.0,39.0,66.0,46.0,62.0,74.0,2.0,3.0,66.0,1.0,383.0,20.0,29.0,69.0,1.0,4.0,25.0,5.0,6.0,83.0,12.0,23.0,52.0,0.0,0.0,,14.0,16.0,88.0,76.0,3.0,19.0,46.0,0.0,53.0,The Savage,16.0,8.0,0.0,165.1,52.16,160.02,Orthodox,1995/05/17,2.86,48.0,2.86,56.0,2.74,40.0,41.0,0.9,Piera Rodriguez,e375cb5caf4717b6,0.0,12.0,33.0,36.0,25.0,47.0,53.0,1.0,1.0,100.0,0.0,54.0,10.0,31.0,32.0,1.0,1.0,100.0,1.0,1.0,100.0,12.0,33.0,36.0,0.0,0.0,,0.0,0.0,,83.0,8.0,8.0,100.0,0.0,0.0,La Fiera,11.0,2.0,0.0,160.02,52.16,160.02,Orthodox,1992/11/11,3.54,47.0,2.81,55.0,4.53,54.0,73.0,0.0,Gillian Robertson,38c7f72747f4f712,17.518344557076745,11.979540709237398,28.56389823586484,3.681851226262697,31.227975041349943,6.416144777370849
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",792f139c2b9fd294,light heavyweight,0,Decision - Unanimous,3,300.0,3.0,Nick Berens,Dustin Jacoby,e4277e87a789d687,0.0,64.0,131.0,48.0,96.0,167.0,56.0,1.0,6.0,16.0,0.0,186.0,36.0,95.0,38.0,8.0,12.0,67.0,20.0,24.0,83.0,60.0,126.0,48.0,4.0,5.0,80.0,0.0,0.0,,56.0,12.0,31.0,93.0,6.0,0.0,The Hanyak,21.0,9.0,1.0,190.5,92.99,193.04,Orthodox,1988/04/04,5.37,47.0,4.02,57.0,0.33,25.0,62.0,0.0,Azamat Murzakanov,e90a2f22417af68e,1.0,67.0,127.0,52.0,70.0,130.0,54.0,1.0,5.0,20.0,0.0,16.0,51.0,110.0,46.0,12.0,13.0,92.0,4.0,4.0,100.0,64.0,122.0,52.0,3.0,5.0,60.0,0.0,0.0,,76.0,17.0,5.0,95.0,4.0,0.0,The Professional,15.0,0.0,0.0,177.8,92.99,180.34,Southpaw,1989/04/12,4.93,57.0,2.86,61.0,0.58,15.0,83.0,0.0,Azamat Murzakanov,e90a2f22417af68e,20.125570556495266,15.017966336112224,31.68752699385995,3.853985479121563,33.21562057988631,6.065884747924697
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",83c81018bb3aeebf,featherweight,0,KO/TKO,1,157.0,3.0,Keith Peterson,Edson Barboza,64a50dad704d1d49,1.0,21.0,33.0,63.0,21.0,33.0,64.0,0.0,0.0,,0.0,2.0,13.0,25.0,52.0,5.0,5.0,100.0,3.0,3.0,100.0,19.0,31.0,61.0,1.0,1.0,100.0,1.0,1.0,100.0,61.0,23.0,14.0,90.0,4.0,4.0,Junior,24.0,13.0,0.0,180.34,70.31,190.5,Orthodox,1986/01/21,4.14,44.0,4.6,55.0,0.43,50.0,73.0,0.1,Billy Quarantillo,aa171d55d4b5208f,0.0,19.0,42.0,45.0,20.0,43.0,47.0,0.0,2.0,0.0,0.0,39.0,16.0,38.0,42.0,1.0,2.0,50.0,2.0,2.0,100.0,18.0,41.0,44.0,1.0,1.0,100.0,0.0,0.0,,84.0,5.0,10.0,94.0,5.0,0.0,,18.0,7.0,0.0,177.8,65.77,177.8,Orthodox,1988/12/08,7.44,54.0,5.83,42.0,1.47,24.0,61.0,1.0,Edson Barboza,64a50dad704d1d49,24.7627288773298,19.93329827377506,34.15603159251886,3.131100905063021,32.691164980755175,4.252622235660039
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",8b2b2562884821a7,women's bantamweight,0,Decision - Split,3,300.0,3.0,Dwayne Bess,Joselyne Edwards,f9ab66e67240db7b,0.0,56.0,114.0,49.0,90.0,153.0,59.0,0.0,1.0,0.0,0.0,29.0,19.0,65.0,28.0,11.0,19.0,57.0,26.0,30.0,87.0,46.0,98.0,47.0,5.0,9.0,56.0,5.0,7.0,71.0,33.0,19.0,46.0,82.0,8.0,8.0,La Pantera,16.0,6.0,0.0,172.72,61.23,177.8,Orthodox,1995/09/29,4.73,53.0,3.28,50.0,1.29,38.0,61.0,0.5,Lucie Pudilova,3cf66c62d9069f43,0.0,39.0,98.0,39.0,74.0,138.0,54.0,2.0,7.0,28.0,0.0,449.0,27.0,82.0,33.0,9.0,10.0,90.0,3.0,6.0,50.0,21.0,67.0,31.0,7.0,10.0,70.0,11.0,21.0,52.0,69.0,23.0,7.0,53.0,17.0,28.0,,14.0,10.0,0.0,172.72,56.7,170.18,Orthodox,1994/06/13,3.6,37.0,4.07,50.0,0.7,31.0,67.0,0.6,Joselyne Edwards,f9ab66e67240db7b,11.82061293917469,8.201952649515597,26.52846840007548,4.90261848696693,21.11341444923873,4.303820599907712
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",995e79b951da945b,light heavyweight,0,KO/TKO,1,125.0,3.0,Keith Peterson,Tanner Boser,04c8b08b16a5b99e,0.0,5.0,16.0,31.0,5.0,16.0,31.0,0.0,0.0,,0.0,0.0,5.0,15.0,33.0,0.0,1.0,0.0,0.0,0.0,,5.0,16.0,31.0,0.0,0.0,,0.0,0.0,,100.0,0.0,0.0,100.0,0.0,0.0,The Bulldozer,21.0,10.0,1.0,187.96,92.99,190.5,Orthodox,1991/08/02,4.7,52.0,2.75,58.0,0.0,0.0,63.0,0.0,Ion Cutelaba,cd13728ae1151f46,0.0,30.0,40.0,75.0,30.0,40.0,75.0,1.0,1.0,100.0,0.0,17.0,27.0,36.0,75.0,2.0,3.0,67.0,1.0,1.0,100.0,14.0,24.0,57.0,0.0,0.0,,16.0,16.0,100.0,90.0,6.0,3.0,46.0,0.0,53.0,The Hulk,19.0,11.0,1.0,185.42,92.99,190.5,Southpaw,1993/12/14,4.26,43.0,3.34,47.0,3.77,49.0,75.0,0.1,Ion Cutelaba,cd13728ae1151f46,14.809735233864746,15.854213189064058,27.117051712402336,4.102438826179196,26.283695727701662,3.476494179545869
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",b01e6e97d66681c5,featherweight,0,Submission,2,100.0,3.0,Jason Herzog,Bill Algeo,9abc648e76c4493a,1.0,64.0,110.0,58.0,77.0,123.0,63.0,1.0,1.0,100.0,1.0,102.0,44.0,81.0,54.0,6.0,13.0,46.0,14.0,16.0,88.0,48.0,94.0,51.0,5.0,5.0,100.0,11.0,11.0,100.0,68.0,9.0,21.0,75.0,7.0,17.0,Senor Perfecto,18.0,9.0,0.0,182.88,65.77,185.42,Switch,1989/06/09,5.88,51.0,4.38,47.0,1.03,50.0,55.0,0.1,TJ Brown,d31cbcdd7d69536d,0.0,46.0,91.0,50.0,49.0,94.0,52.0,1.0,2.0,50.0,0.0,39.0,34.0,78.0,44.0,8.0,9.0,89.0,4.0,4.0,100.0,33.0,76.0,43.0,13.0,15.0,87.0,0.0,0.0,,73.0,17.0,8.0,71.0,28.0,0.0,Downtown,17.0,11.0,0.0,175.26,65.77,182.88,Switch,1990/05/22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Bill Algeo,9abc648e76c4493a,13.79318374059138,11.030189879467446,27.49744710253193,4.568087787313517,24.49998722557644,4.489932448702998
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",bbde45b2c766bb67,flyweight,0,KO/TKO,1,129.0,3.0,Nick Berens,Brandon Royval,6e15f63b6c2e2c15,1.0,13.0,22.0,59.0,13.0,22.0,59.0,0.0,0.0,,0.0,7.0,13.0,20.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,33.0,0.0,0.0,,10.0,13.0,77.0,100.0,0.0,0.0,23.0,0.0,76.0,Raw Dawg,17.0,8.0,0.0,175.26,56.7,172.72,Southpaw,1992/08/16,5.55,41.0,4.23,43.0,0.67,75.0,45.0,1.1,Matheus Nicolau,1a31ef98efce7a79,0.0,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,,0.0,0.0,1.0,4.0,25.0,0.0,0.0,,1.0,1.0,100.0,2.0,5.0,40.0,0.0,0.0,,0.0,0.0,,50.0,0.0,50.0,100.0,0.0,0.0,,19.0,6.0,1.0,167.64,56.7,167.64,Orthodox,1993/01/06,3.31,51.0,2.98,65.0,1.22,43.0,90.0,0.8,Brandon Royval,6e15f63b6c2e2c15,18.93245357288932,23.52378950612404,32.09213669760484,4.386561041571839,36.45064722684903,4.308952573574997
